window_idx,start,end,n_days,spd_strategy,spd_uniform,pct_strategy,pct_uniform
1264,2019-06-18 00:00:00+00:00,2020-06-16 00:00:00+00:00,365,11620.35822723756,11610.829676775784,31.044084309238052,30.96717990827269
1265,2019-06-19 00:00:00+00:00,2020-06-17 00:00:00+00:00,365,11619.115153838378,11609.542685102748,31.034051532951295,30.95679267003963
1266,2019-06-20 00:00:00+00:00,2020-06-18 00:00:00+00:00,365,11618.843091540613,11609.212940119645,31.03185573327339,30.95413131661567
1267,2019-06-21 00:00:00+00:00,2020-06-19 00:00:00+00:00,365,11619.758093996108,11610.018713050002,31.039240667215225,30.960634665133547
1268,2019-06-22 00:00:00+00:00,2020-06-20 00:00:00+00:00,365,11622.03095261391,11612.127335300143,31.05758478274278,30.97765323806968
1269,2019-06-23 00:00:00+00:00,2020-06-21 00:00:00+00:00,365,11625.926034859991,11615.994927016323,31.089021774974423,31.008868355763035
1270,2019-06-24 00:00:00+00:00,2020-06-22 00:00:00+00:00,365,11628.881826102088,11618.903450540907,31.112877801739874,31.03234288740865
1271,2019-06-25 00:00:00+00:00,2020-06-23 00:00:00+00:00,365,11632.39969416706,11622.51036843448,31.14127031928985,31.06145412117386
1272,2019-06-26 00:00:00+00:00,2020-06-24 00:00:00+00:00,365,11638.40262503774,11628.62814276032,31.18971964056888,31.110830337593914
1273,2019-06-27 00:00:00+00:00,2020-06-25 00:00:00+00:00,365,11646.420657818238,11636.957508199785,30.265371663650527,30.187896259105244
1274,2019-06-28 00:00:00+00:00,2020-06-26 00:00:00+00:00,365,11652.045305837555,11642.20856794492,30.31142101278811,30.230887017409692
1275,2019-06-29 00:00:00+00:00,2020-06-27 00:00:00+00:00,365,11660.746497952325,11650.473362630952,30.38265822305089,30.298551414317814
1276,2019-06-30 00:00:00+00:00,2020-06-28 00:00:00+00:00,365,11668.179258480179,11657.616161262693,30.443510703673272,30.35702995855434
1277,2019-07-01 00:00:00+00:00,2020-06-29 00:00:00+00:00,365,11672.162048675482,11662.178743639419,30.476118058945172,30.394384109091988
1278,2019-07-02 00:00:00+00:00,2020-06-30 00:00:00+00:00,365,11676.702982596655,11666.219928758397,30.51329497220777,30.42746954729796
1279,2019-07-03 00:00:00+00:00,2020-07-01 00:00:00+00:00,365,11681.43013401847,11670.418594652137,30.55199645992786,30.461844290568806
1280,2019-07-04 00:00:00+00:00,2020-07-02 00:00:00+00:00,365,11689.089471648424,11677.621361455895,30.614703941617922,30.520813798023088
1281,2019-07-05 00:00:00+00:00,2020-07-03 00:00:00+00:00,365,11695.385434907312,11683.326693572066,30.66624939108787,30.567523712965528
1282,2019-07-06 00:00:00+00:00,2020-07-04 00:00:00+00:00,365,11701.01406999296,11688.43685058138,30.71233138258972,30.609360891658593
1283,2019-07-07 00:00:00+00:00,2020-07-05 00:00:00+00:00,365,11707.264823327612,11694.167440163183,30.763506695550063,30.65627759106989
1284,2019-07-08 00:00:00+00:00,2020-07-06 00:00:00+00:00,365,11713.178392248683,11699.589193589673,30.811921458386838,30.70066582934131
1285,2019-07-09 00:00:00+00:00,2020-07-07 00:00:00+00:00,365,11721.106250440796,11706.96222597898,30.876827334905354,30.761029311915134
1286,2019-07-10 00:00:00+00:00,2020-07-08 00:00:00+00:00,365,11728.863444297289,11714.22148616172,29.141114955106435,29.01811720705493
1287,2019-07-11 00:00:00+00:00,2020-07-09 00:00:00+00:00,365,11736.329795727239,11721.269816122162,28.62651803007904,28.498977113210067
1288,2019-07-12 00:00:00+00:00,2020-07-10 00:00:00+00:00,365,11741.884528568891,11726.519338056274,28.67356030624173,28.543434599751066
1289,2019-07-13 00:00:00+00:00,2020-07-11 00:00:00+00:00,365,11748.656001580122,11732.987302891941,28.730906989242204,28.598210913335127
1290,2019-07-14 00:00:00+00:00,2020-07-12 00:00:00+00:00,365,11754.214133441215,11738.336013425589,28.777978051237763,28.64350841462113
1291,2019-07-15 00:00:00+00:00,2020-07-13 00:00:00+00:00,365,11757.272670645232,11741.354510444486,28.80388038640073,28.669071654907764
1292,2019-07-16 00:00:00+00:00,2020-07-14 00:00:00+00:00,365,11761.919887724067,11745.865628188822,28.843237035125803,28.707275696898797
1293,2019-07-17 00:00:00+00:00,2020-07-15 00:00:00+00:00,365,11762.817858800157,11746.728765605847,28.850841829911033,28.714585490167988
1294,2019-07-18 00:00:00+00:00,2020-07-16 00:00:00+00:00,365,11764.540984567324,11748.410274166197,28.86543474743071,28.728825957229297
1295,2019-07-19 00:00:00+00:00,2020-07-17 00:00:00+00:00,365,11768.88200290128,11752.678353953928,28.90219824067417,28.764971743855305
1296,2019-07-20 00:00:00+00:00,2020-07-18 00:00:00+00:00,365,11772.756247336123,11756.523332652425,28.935008689316994,28.797534344961527
1297,2019-07-21 00:00:00+00:00,2020-07-19 00:00:00+00:00,365,11777.270537543907,11761.020568301345,28.973239598469043,28.835620821376523
1298,2019-07-22 00:00:00+00:00,2020-07-20 00:00:00+00:00,365,11781.269273295557,11765.035185023968,29.00710434712449,28.869620063812963
1299,2019-07-23 00:00:00+00:00,2020-07-21 00:00:00+00:00,365,11783.835912748338,11767.665241245664,29.028840867203808,28.891893651874067
1300,2019-07-24 00:00:00+00:00,2020-07-22 00:00:00+00:00,365,11784.747549837415,11768.642341946916,29.036561397592404,28.90016858468134
1301,2019-07-25 00:00:00+00:00,2020-07-23 00:00:00+00:00,365,11785.231692846555,11769.176951851172,29.040661538821055,28.904696123173697
1302,2019-07-26 00:00:00+00:00,2020-07-24 00:00:00+00:00,365,11786.215712547342,11770.189022621753,29.04899506769338,28.91326721273697
1303,2019-07-27 00:00:00+00:00,2020-07-25 00:00:00+00:00,365,11786.581972187834,11770.57438666432,29.052096870722693,28.91653080834641
1304,2019-07-28 00:00:00+00:00,2020-07-26 00:00:00+00:00,365,11785.184583683238,11769.151906364586,29.0402625777308,28.904484016357728
1305,2019-07-29 00:00:00+00:00,2020-07-27 00:00:00+00:00,365,11781.300872964166,11765.204570170035,29.007371960415675,28.87105456355333
1306,2019-07-30 00:00:00+00:00,2020-07-28 00:00:00+00:00,365,11777.489968246973,11761.410612768817,28.975097927217963,28.83892405486725
1307,2019-07-31 00:00:00+00:00,2020-07-29 00:00:00+00:00,365,11773.470167949872,11757.486583969483,28.941054785795007,28.80569198921965
1308,2019-08-01 00:00:00+00:00,2020-07-30 00:00:00+00:00,365,11770.579701624785,11754.853801247147,28.916575820022956,28.783395310795846
1309,2019-08-02 00:00:00+00:00,2020-07-31 00:00:00+00:00,365,11768.194188471023,11752.674742089795,28.896373233909813,28.76494115546972
1310,2019-08-03 00:00:00+00:00,2020-08-01 00:00:00+00:00,365,11765.087250793062,11749.878471878408,28.870061001722696,28.74125992375985
1311,2019-08-04 00:00:00+00:00,2020-08-02 00:00:00+00:00,365,11764.00323865482,11749.230613247466,28.86088065051147,28.73577329721993
1312,2019-08-05 00:00:00+00:00,2020-08-03 00:00:00+00:00,365,11762.831083901927,11748.67668498765,28.85095383149733,28.73108215420452
1313,2019-08-06 00:00:00+00:00,2020-08-04 00:00:00+00:00,365,11763.337510142363,11749.895070897615,28.85524268637798,28.74140049859357
1314,2019-08-07 00:00:00+00:00,2020-08-05 00:00:00+00:00,365,11761.874252161571,11749.285452440763,28.84285055376028,28.736237722881647
1315,2019-08-08 00:00:00+00:00,2020-08-06 00:00:00+00:00,365,11761.324033445813,11749.6705299305,28.71548484588477,28.61662273440745
1316,2019-08-09 00:00:00+00:00,2020-08-07 00:00:00+00:00,365,11760.839984676915,11750.341784726408,28.3684327907807,28.278943215639785
1317,2019-08-10 00:00:00+00:00,2020-08-08 00:00:00+00:00,365,11760.430384313066,11750.568695640552,28.098753844359827,28.01437769727731
1318,2019-08-11 00:00:00+00:00,2020-08-09 00:00:00+00:00,365,11758.757551782528,11749.786853735986,28.08444116746155,28.00768829450608
1319,2019-08-12 00:00:00+00:00,2020-08-10 00:00:00+00:00,365,11757.424893610427,11749.10591547441,28.391482332912645,28.320620667106418
1320,2019-08-13 00:00:00+00:00,2020-08-11 00:00:00+00:00,365,11756.745636351417,11749.089127033196,28.385696369769402,28.320477661933026
1321,2019-08-14 00:00:00+00:00,2020-08-12 00:00:00+00:00,365,11754.516890090406,11747.546116157544,28.36671174568067,28.307334182142828
1322,2019-08-15 00:00:00+00:00,2020-08-13 00:00:00+00:00,365,11749.745075447376,11743.485866092848,28.326065078626726,28.27274867434727
1323,2019-08-16 00:00:00+00:00,2020-08-14 00:00:00+00:00,365,11745.694603618838,11740.18108677675,28.29156286256383,28.24459832178814
1324,2019-08-17 00:00:00+00:00,2020-08-15 00:00:00+00:00,365,11741.400352517456,11736.856921814044,28.25498411677812,28.2162828408696
1325,2019-08-18 00:00:00+00:00,2020-08-16 00:00:00+00:00,365,11736.922446464356,11733.03929151077,28.34333504544008,28.31031633405076
1326,2019-08-19 00:00:00+00:00,2020-08-17 00:00:00+00:00,365,11731.941777308284,11728.766308794451,29.991233680114348,29.964869004033385
1327,2019-08-20 00:00:00+00:00,2020-08-18 00:00:00+00:00,365,11728.896428910184,11726.440669455344,29.965949340584658,29.945560128007802
1328,2019-08-21 00:00:00+00:00,2020-08-19 00:00:00+00:00,365,11726.119152310926,11724.348405065743,29.942890696605755,29.928188873130836
1329,2019-08-22 00:00:00+00:00,2020-08-20 00:00:00+00:00,365,11721.395540855496,11720.29980702147,29.90367239372784,29.89457494323221
1330,2019-08-23 00:00:00+00:00,2020-08-21 00:00:00+00:00,365,11717.476482126161,11716.999298985997,29.871133978218108,29.867172112790392
1331,2019-08-24 00:00:00+00:00,2020-08-22 00:00:00+00:00,365,11713.952041021064,11714.14352058492,29.841871918872354,29.843461698980445
1332,2019-08-25 00:00:00+00:00,2020-08-23 00:00:00+00:00,365,11709.811922065193,11710.628891966759,29.807498126553924,29.814281108885144
1333,2019-08-26 00:00:00+00:00,2020-08-24 00:00:00+00:00,365,11705.34649862458,11706.778262035972,29.770423458024446,29.782310830990514
1334,2019-08-27 00:00:00+00:00,2020-08-25 00:00:00+00:00,365,11702.423344192504,11704.460364700404,29.74615364731759,29.76306623379959
1335,2019-08-28 00:00:00+00:00,2020-08-26 00:00:00+00:00,365,11698.727863066712,11701.398110143567,29.715471509415597,29.737641529030274
1336,2019-08-29 00:00:00+00:00,2020-08-27 00:00:00+00:00,365,11694.199641096035,11697.439460515343,29.67787544919344,29.704774405734437
1337,2019-08-30 00:00:00+00:00,2020-08-28 00:00:00+00:00,365,11688.496919266086,11692.312523682856,29.630527974900595,29.66220744961843
1338,2019-08-31 00:00:00+00:00,2020-08-29 00:00:00+00:00,365,11683.191878146929,11687.55005695,29.586482288384246,29.622666546532418
1339,2019-09-01 00:00:00+00:00,2020-08-30 00:00:00+00:00,365,11677.508528844854,11682.444684762002,29.539295656631648,29.58027863324561
1340,2019-09-02 00:00:00+00:00,2020-08-31 00:00:00+00:00,365,11672.354943271977,11677.842040850184,29.496507446421866,29.542064676683765
1341,2019-09-03 00:00:00+00:00,2020-09-01 00:00:00+00:00,365,11668.189011293667,11674.328566706632,29.46191933864973,29.512893671740688
1342,2019-09-04 00:00:00+00:00,2020-09-02 00:00:00+00:00,365,11665.763955318982,11672.529920942865,29.441785045088864,29.497960217751277
1343,2019-09-05 00:00:00+00:00,2020-09-03 00:00:00+00:00,365,11666.024343544683,11673.326929353647,29.4439469469298,29.504577467613007
1344,2019-09-06 00:00:00+00:00,2020-09-04 00:00:00+00:00,365,11665.73221567929,11673.594529469932,29.44152152324453,29.506799246967567
1345,2019-09-07 00:00:00+00:00,2020-09-05 00:00:00+00:00,365,11665.774039320619,11674.123966302663,29.441868768619923,29.511194954416553
1346,2019-09-08 00:00:00+00:00,2020-09-06 00:00:00+00:00,365,11665.83791131571,11674.73811206978,29.442399072873886,29.51629396709641
1347,2019-09-09 00:00:00+00:00,2020-09-07 00:00:00+00:00,365,11665.387476289703,11674.83812055434,29.438659286601577,29.517124298522873
1348,2019-09-10 00:00:00+00:00,2020-09-08 00:00:00+00:00,365,11665.405940627363,11675.425240751889,29.43881258879284,29.521998928443328
1349,2019-09-11 00:00:00+00:00,2020-09-09 00:00:00+00:00,365,11664.535282857752,11675.060794915229,29.43158385704092,29.5189730768593
1350,2019-09-12 00:00:00+00:00,2020-09-10 00:00:00+00:00,365,11663.271425906223,11674.557672276078,29.421090545898142,29.51479584589246
1351,2019-09-13 00:00:00+00:00,2020-09-11 00:00:00+00:00,365,11662.693931702332,11674.599098377621,29.416295836847205,29.51513979065013
1352,2019-09-14 00:00:00+00:00,2020-09-12 00:00:00+00:00,365,11661.82403428124,11674.366574046097,29.409073417972376,29.513209231850734
1353,2019-09-15 00:00:00+00:00,2020-09-13 00:00:00+00:00,365,11661.532770322821,11674.471395672328,29.406655166969625,29.51407952491452
1354,2019-09-16 00:00:00+00:00,2020-09-14 00:00:00+00:00,365,11660.28021459185,11673.582475860974,29.396255685451685,29.50669917055541
1355,2019-09-17 00:00:00+00:00,2020-09-15 00:00:00+00:00,365,11658.293891094087,11672.290182980156,29.379764016464122,29.49596976698674
1356,2019-09-18 00:00:00+00:00,2020-09-16 00:00:00+00:00,365,11655.874279334756,11670.397098859783,29.359674924099146,29.480252228169952
1357,2019-09-19 00:00:00+00:00,2020-09-17 00:00:00+00:00,365,11653.776766333012,11668.486480283904,29.34226009204344,29.464389107610607
1358,2019-09-20 00:00:00+00:00,2020-09-18 00:00:00+00:00,365,11652.015566165384,11666.894129540382,29.327637534228433,29.45116844068308
1359,2019-09-21 00:00:00+00:00,2020-09-19 00:00:00+00:00,365,11649.624565936145,11664.695827570667,29.307785992234294,29.432916797151677
1360,2019-09-22 00:00:00+00:00,2020-09-20 00:00:00+00:00,365,11647.125309222405,11662.347540931833,29.287035638888355,29.413419889432873
1361,2019-09-23 00:00:00+00:00,2020-09-21 00:00:00+00:00,365,11645.960803276841,11661.282465357335,29.277367200383797,29.40457698250401
1362,2019-09-24 00:00:00+00:00,2020-09-22 00:00:00+00:00,365,11643.654443567739,11659.060135828346,29.25821839560372,29.386125847522905
1363,2019-09-25 00:00:00+00:00,2020-09-23 00:00:00+00:00,365,11638.24770058108,11654.026074322197,29.21332831816306,29.344329999003822
1364,2019-09-26 00:00:00+00:00,2020-09-24 00:00:00+00:00,365,11631.171240415782,11647.015646647887,29.154575230470588,29.286125153319766
1365,2019-09-27 00:00:00+00:00,2020-09-25 00:00:00+00:00,365,11623.034367321805,11638.801302279899,29.087017947978204,29.217924657066646
1366,2019-09-28 00:00:00+00:00,2020-09-26 00:00:00+00:00,365,11615.126225367065,11630.840786885798,29.021359730889674,29.151831603745926
1367,2019-09-29 00:00:00+00:00,2020-09-27 00:00:00+00:00,365,11607.242914326087,11622.902475778006,28.955907675189703,29.085922903950866
1368,2019-09-30 00:00:00+00:00,2020-09-28 00:00:00+00:00,365,11598.930124918172,11614.469414335468,28.8868898281809,29.01590648516577
1369,2019-10-01 00:00:00+00:00,2020-09-29 00:00:00+00:00,365,11591.163490931187,11606.661947091745,28.82240649653573,28.951084130922027
1370,2019-10-02 00:00:00+00:00,2020-09-30 00:00:00+00:00,365,11583.699467859442,11599.143911223404,28.760435625248487,28.88866481245911
1371,2019-10-03 00:00:00+00:00,2020-10-01 00:00:00+00:00,365,11576.824732635818,11592.21233312746,28.70335738103863,28.83111462405906
1372,2019-10-04 00:00:00+00:00,2020-10-02 00:00:00+00:00,365,11569.66915566694,11584.94056391556,28.643947417395438,28.7707399615574
1373,2019-10-05 00:00:00+00:00,2020-10-03 00:00:00+00:00,365,11562.202895308023,11577.343800625884,28.581957970785744,28.70766700003264
1374,2019-10-06 00:00:00+00:00,2020-10-04 00:00:00+00:00,365,11554.394047213478,11569.380441911264,28.517124151876406,28.641550339731044
1375,2019-10-07 00:00:00+00:00,2020-10-05 00:00:00+00:00,365,11545.16219611685,11559.932228904816,28.440475694261387,28.563105513597865
1376,2019-10-08 00:00:00+00:00,2020-10-06 00:00:00+00:00,365,11537.921120264225,11552.48195168045,28.380355866746005,28.501248768718114
1377,2019-10-09 00:00:00+00:00,2020-10-07 00:00:00+00:00,365,11530.30802745284,11544.713994460199,28.31714732757386,28.43675445078343
1378,2019-10-10 00:00:00+00:00,2020-10-08 00:00:00+00:00,365,11523.645837872782,11537.979804627645,28.26183376691247,28.380843100118287
1379,2019-10-11 00:00:00+00:00,2020-10-09 00:00:00+00:00,365,11516.539632409185,11530.781092149355,28.20283371561409,28.321074999170857
1380,2019-10-12 00:00:00+00:00,2020-10-10 00:00:00+00:00,365,11507.906403770447,11521.971185793784,28.131155386699234,28.24792978410843
1381,2019-10-13 00:00:00+00:00,2020-10-11 00:00:00+00:00,365,11499.250792803898,11513.135219704065,28.059291226049606,28.174568205241236
1382,2019-10-14 00:00:00+00:00,2020-10-12 00:00:00+00:00,365,11490.152244679251,11503.815494770031,27.98374953099943,28.097190165440445
1383,2019-10-15 00:00:00+00:00,2020-10-13 00:00:00+00:00,365,11481.509085438953,11494.949319421154,27.911988752174498,28.02357777088136
1384,2019-10-16 00:00:00+00:00,2020-10-14 00:00:00+00:00,365,11472.20961314916,11485.373849834503,27.834778862176755,27.944076383015133
1385,2019-10-17 00:00:00+00:00,2020-10-15 00:00:00+00:00,365,11462.11429716801,11474.962131483071,27.75096139252823,27.85763194793855
1386,2019-10-18 00:00:00+00:00,2020-10-16 00:00:00+00:00,365,11452.651287699988,11465.18508323859,27.67239371714782,27.776456931127374
1387,2019-10-19 00:00:00+00:00,2020-10-17 00:00:00+00:00,365,11442.685547815243,11454.874884813838,27.589652067270354,27.69085537639145
1388,2019-10-20 00:00:00+00:00,2020-10-18 00:00:00+00:00,365,11432.432876768122,11444.25154261642,27.504528139905133,27.60265391109203
1389,2019-10-21 00:00:00+00:00,2020-10-19 00:00:00+00:00,365,11422.782505229343,11434.22114549835,27.42440487035528,27.519375437433922
1390,2019-10-22 00:00:00+00:00,2020-10-20 00:00:00+00:00,365,11412.798001647607,11423.82332977458,27.341507432822826,27.433046430450347
1391,2019-10-23 00:00:00+00:00,2020-10-21 00:00:00+00:00,365,11400.518234471076,11411.024652464195,29.21802384934055,29.302882599495888
1392,2019-10-24 00:00:00+00:00,2020-10-22 00:00:00+00:00,365,11385.497710636864,11395.368300775044,29.60403413797334,29.683186965015583
1393,2019-10-25 00:00:00+00:00,2020-10-23 00:00:00+00:00,365,11370.679509861318,11379.765603009178,29.485206138163367,29.558068038956957
1394,2019-10-26 00:00:00+00:00,2020-10-24 00:00:00+00:00,365,11360.508813444932,11369.008644064099,29.788040068718463,29.855829565817892
1395,2019-10-27 00:00:00+00:00,2020-10-25 00:00:00+00:00,365,11352.27490665697,11360.39637838743,29.722371418914918,29.78714335484898
1396,2019-10-28 00:00:00+00:00,2020-10-26 00:00:00+00:00,365,11344.816118443294,11352.677494532501,29.66288464504484,29.725582215793505
1397,2019-10-29 00:00:00+00:00,2020-10-27 00:00:00+00:00,365,11335.69081380075,11343.312492135407,31.305911779843854,31.365216387102464
1398,2019-10-30 00:00:00+00:00,2020-10-28 00:00:00+00:00,365,11327.3242961607,11334.877346150424,31.24081154588237,31.2995821530344
1399,2019-10-31 00:00:00+00:00,2020-10-29 00:00:00+00:00,365,11317.802135483385,11325.373705780847,31.166719203693955,31.225633918157836
1400,2019-11-01 00:00:00+00:00,2020-10-30 00:00:00+00:00,365,11307.936012556831,11315.588767403358,31.08995047643557,31.149496891370976
1401,2019-11-02 00:00:00+00:00,2020-10-31 00:00:00+00:00,365,11298.023935816185,11305.817216033576,31.38523514354005,31.445547642544668
1402,2019-11-03 00:00:00+00:00,2020-11-01 00:00:00+00:00,365,11288.327886657022,11296.302683398928,31.310197041617872,31.371914304072373
1403,2019-11-04 00:00:00+00:00,2020-11-02 00:00:00+00:00,365,11278.517585478743,11286.705835841909,31.234274738871783,31.297643927211233
1404,2019-11-05 00:00:00+00:00,2020-11-03 00:00:00+00:00,365,11268.747820811912,11277.190415754665,31.677629372102157,31.742474393083214
1405,2019-11-06 00:00:00+00:00,2020-11-04 00:00:00+00:00,365,11258.476983932895,11267.218794254237,31.948229139442336,32.015029284237784
1406,2019-11-07 00:00:00+00:00,2020-11-05 00:00:00+00:00,365,11246.356179566083,11255.487433178507,35.174372465914395,35.240750294632974
1407,2019-11-08 00:00:00+00:00,2020-11-06 00:00:00+00:00,365,11233.556716805771,11243.283566173333,35.105531201851534,35.17621223530488
1408,2019-11-09 00:00:00+00:00,2020-11-07 00:00:00+00:00,365,11220.16793388579,11230.54866137353,35.0082403959897,35.083672894130146
1409,2019-11-10 00:00:00+00:00,2020-11-08 00:00:00+00:00,365,11205.971493597423,11217.129169714977,34.905080674581164,34.986158940433256
1410,2019-11-11 00:00:00+00:00,2020-11-09 00:00:00+00:00,365,11192.776779367083,11204.715693269405,34.8092000864606,34.89595528755797
1411,2019-11-12 00:00:00+00:00,2020-11-10 00:00:00+00:00,365,11178.375348108448,11191.156500061597,34.70455077956763,34.7974261798782
1412,2019-11-13 00:00:00+00:00,2020-11-11 00:00:00+00:00,365,11163.73589391448,11177.399964877175,34.814605114252345,34.91356774278572
1413,2019-11-14 00:00:00+00:00,2020-11-12 00:00:00+00:00,365,11148.379586730272,11162.9672052448,35.718186837500454,35.82219632829369
1414,2019-11-15 00:00:00+00:00,2020-11-13 00:00:00+00:00,365,11132.509883021557,11148.054543004786,35.67442837472004,35.78514212185952
1415,2019-11-16 00:00:00+00:00,2020-11-14 00:00:00+00:00,365,11116.225824690591,11132.707366865574,35.55844840999875,35.67583491409717
1416,2019-11-17 00:00:00+00:00,2020-11-15 00:00:00+00:00,365,11100.11285055114,11117.527948837664,35.443686958383545,35.56772253009651
1417,2019-11-18 00:00:00+00:00,2020-11-16 00:00:00+00:00,365,11083.354947961574,11101.678796474056,36.01271843559463,36.141837316561734
1418,2019-11-19 00:00:00+00:00,2020-11-17 00:00:00+00:00,365,11064.489589314551,11083.694561476703,37.28168093041352,37.4140498959872
1419,2019-11-20 00:00:00+00:00,2020-11-18 00:00:00+00:00,365,11045.035150138032,11065.328541991432,37.31573253077688,37.45522917882303
1420,2019-11-21 00:00:00+00:00,2020-11-19 00:00:00+00:00,365,11025.34159622097,11046.782170522976,37.19937994212689,37.346717690101315
1421,2019-11-22 00:00:00+00:00,2020-11-20 00:00:00+00:00,365,11002.898859766286,11025.470657964772,38.1256638164566,38.27811302316908
1422,2019-11-23 00:00:00+00:00,2020-11-21 00:00:00+00:00,365,10978.60988266941,11002.470036763127,38.01294851035779,38.1739658927856
1423,2019-11-24 00:00:00+00:00,2020-11-22 00:00:00+00:00,365,10954.934709194773,10979.88999462083,37.85317944740715,38.02158719202021
1424,2019-11-25 00:00:00+00:00,2020-11-23 00:00:00+00:00,365,10929.270883641457,10955.34338287952,37.67999020489646,37.85593733265495
1425,2019-11-26 00:00:00+00:00,2020-11-24 00:00:00+00:00,365,10904.176328419533,10931.273210968422,38.02857594762342,38.20992039587885
1426,2019-11-27 00:00:00+00:00,2020-11-25 00:00:00+00:00,365,10879.59194836387,10907.651043166376,37.86404628894951,38.051830291641565
1427,2019-11-28 00:00:00+00:00,2020-11-26 00:00:00+00:00,365,10858.320961360696,10887.260687320351,37.721691337416644,37.91536891738726
1428,2019-11-29 00:00:00+00:00,2020-11-27 00:00:00+00:00,365,10836.671871468412,10866.43855858108,37.576805952366726,37.77601792596181
1429,2019-11-30 00:00:00+00:00,2020-11-28 00:00:00+00:00,365,10815.845019639815,10846.516031224846,37.43742335191666,37.64268746904481
1430,2019-12-01 00:00:00+00:00,2020-11-29 00:00:00+00:00,365,10793.8170523897,10825.319011532229,37.290002350258874,37.50082753981193
1431,2019-12-02 00:00:00+00:00,2020-11-30 00:00:00+00:00,365,10769.952101461062,10802.316577473306,37.69955458833446,37.91419089788246
1432,2019-12-03 00:00:00+00:00,2020-12-01 00:00:00+00:00,365,10746.367584313193,10779.437049969427,37.54314563794159,37.76245733217366
1433,2019-12-04 00:00:00+00:00,2020-12-02 00:00:00+00:00,365,10722.397721793666,10756.198030276608,37.38418113533021,37.608339668643644
1434,2019-12-05 00:00:00+00:00,2020-12-03 00:00:00+00:00,365,10697.971119808235,10732.29679728811,37.22218760566615,37.44983030670134
1435,2019-12-06 00:00:00+00:00,2020-12-04 00:00:00+00:00,365,10674.997905283293,10709.91906612263,37.06983272180452,37.3014245784084
1436,2019-12-07 00:00:00+00:00,2020-12-05 00:00:00+00:00,365,10652.503951050398,10687.888379540715,36.92065621970808,37.155320397300635
1437,2019-12-08 00:00:00+00:00,2020-12-06 00:00:00+00:00,365,10629.663769952507,10665.57152390907,36.76918359341237,37.00731838634022
1438,2019-12-09 00:00:00+00:00,2020-12-07 00:00:00+00:00,365,10607.129204451066,10643.464923741984,36.61973776352569,36.86071075781809
1439,2019-12-10 00:00:00+00:00,2020-12-08 00:00:00+00:00,365,10584.39447369875,10621.077843998868,36.46896446797169,36.71224303117233
1440,2019-12-11 00:00:00+00:00,2020-12-09 00:00:00+00:00,365,10560.939200034298,10597.94472025995,36.31341264081181,36.55882765359104
1441,2019-12-12 00:00:00+00:00,2020-12-10 00:00:00+00:00,365,10537.635218513247,10574.870821662138,36.15886416026292,36.40580504818734
1442,2019-12-13 00:00:00+00:00,2020-12-11 00:00:00+00:00,365,10514.516437437644,10551.949895840622,36.00554390105531,36.25379693509777
1443,2019-12-14 00:00:00+00:00,2020-12-12 00:00:00+00:00,365,10491.118863103111,10528.696710200795,35.85037472712401,36.09958532514991
1444,2019-12-15 00:00:00+00:00,2020-12-13 00:00:00+00:00,365,10466.566147541933,10504.253468999808,35.68754483130121,35.937481446725094
1445,2019-12-16 00:00:00+00:00,2020-12-14 00:00:00+00:00,365,10442.153832837568,10479.932245857673,35.525646052724134,35.776186773610455
1446,2019-12-17 00:00:00+00:00,2020-12-15 00:00:00+00:00,365,10416.307989081553,10454.223124718987,35.35424032630834,35.605687770912475
1447,2019-12-18 00:00:00+00:00,2020-12-16 00:00:00+00:00,365,10387.237566204158,10425.588413163234,36.86159794368553,37.109265923708975
1448,2019-12-19 00:00:00+00:00,2020-12-17 00:00:00+00:00,365,10361.871404628511,10400.000711221901,37.86651620421355,38.108207274294145
1449,2019-12-20 00:00:00+00:00,2020-12-18 00:00:00+00:00,365,10335.696186811854,10373.54896574391,37.89508205239442,38.13427126288607
1450,2019-12-21 00:00:00+00:00,2020-12-19 00:00:00+00:00,365,10309.33769792468,10346.89769037559,38.30142051284356,38.53657611102267
1451,2019-12-22 00:00:00+00:00,2020-12-20 00:00:00+00:00,365,10283.067022796313,10320.17204066462,38.136945071788716,38.36925216513204
1452,2019-12-23 00:00:00+00:00,2020-12-21 00:00:00+00:00,365,10258.783439080013,10295.48611306868,37.98491041251123,38.21469851132031
1453,2019-12-24 00:00:00+00:00,2020-12-22 00:00:00+00:00,365,10233.05771286494,10269.59944469401,37.823846787575626,38.052627259722854
1454,2019-12-25 00:00:00+00:00,2020-12-23 00:00:00+00:00,365,10207.13813960954,10243.489878228465,37.66156952510315,37.88916048777324
1455,2019-12-26 00:00:00+00:00,2020-12-24 00:00:00+00:00,365,10180.77467024648,10216.947729873136,37.49651311791005,37.72298540715751
1456,2019-12-27 00:00:00+00:00,2020-12-25 00:00:00+00:00,365,10153.984158971347,10189.973502564208,37.86576497068015,38.089156437454236
1457,2019-12-28 00:00:00+00:00,2020-12-26 00:00:00+00:00,365,10126.639711234267,10162.464235423018,38.74891921993427,38.96752978480812
1458,2019-12-29 00:00:00+00:00,2020-12-27 00:00:00+00:00,365,10099.624797334565,10135.333499818698,38.58406718850137,38.80197097920741
1459,2019-12-30 00:00:00+00:00,2020-12-28 00:00:00+00:00,365,10072.793722113947,10108.400359998202,38.713529635337,38.929776084740595
